CustomerId,recency,frequency,total_amount,avg_amount,std_amount,min_amount,max_amount,amount_range,amount_variability,avg_transaction_size,fav_category,fav_channel,country
CustomerId_3989,1,115,110050.5,956.96,1400.62,-350.0,7000.0,7350.0,1.4636139426270542,956.9608695652174,financial_services,ChannelId_3,256
CustomerId_399,20,6,20000.0,3333.33,6088.24,-5000.0,10000.0,15000.0,1.826473825925884,3333.3333333333335,airtime,ChannelId_3,256
CustomerId_3990,44,7,7653.0,1093.29,1926.97,-1000.0,5000.0,6000.0,1.762542416227586,1093.2857142857142,financial_services,ChannelId_3,256
CustomerId_3993,12,14,60000.0,4285.71,6244.12,-5000.0,11000.0,16000.0,1.4569627899561652,4285.714285714285,airtime,ChannelId_3,256
CustomerId_3994,77,3,3000.0,1000.0,0.0,1000.0,1000.0,0.0,0.0,1000.0,financial_services,ChannelId_3,256
CustomerId_3995,66,1,10000.0,10000.0,,10000.0,10000.0,0.0,,10000.0,financial_services,ChannelId_3,256
CustomerId_3998,86,4,1900.0,475.0,606.22,-50.0,1000.0,1050.0,1.2762526288921,475.0,airtime,ChannelId_2,256
CustomerId_4,84,1,-10000.0,-10000.0,,-10000.0,-10000.0,0.0,,-10000.0,airtime,ChannelId_2,256
CustomerId_400,87,2,2000.0,1000.0,0.0,1000.0,1000.0,0.0,0.0,1000.0,financial_services,ChannelId_3,256
CustomerId_4000,3,39,184450.0,4729.49,10015.4,-5000.0,50000.0,55000.0,2.117649048392607,4729.48717948718,airtime,ChannelId_3,256
CustomerId_4001,45,9,14930.0,1658.89,3292.69,-1000.0,10000.0,11000.0,1.9848754275540417,1658.888888888889,financial_services,ChannelId_3,256
CustomerId_4002,11,8,14910.0,1863.75,2623.94,-300.0,6000.0,6300.0,1.407881957661767,1863.75,airtime,ChannelId_3,256
CustomerId_4003,5,6,20000.0,3333.33,6088.24,-5000.0,10000.0,15000.0,1.826473825925884,3333.3333333333335,airtime,ChannelId_3,256
CustomerId_4005,84,2,1000.0,500.0,0.0,500.0,500.0,0.0,0.0,500.0,financial_services,ChannelId_3,256
CustomerId_4006,86,1,50000.0,50000.0,,50000.0,50000.0,0.0,,50000.0,financial_services,ChannelId_3,256
CustomerId_4007,5,37,251233.0,6790.08,8518.77,-5000.0,20000.0,25000.0,1.2545905201036527,6790.081081081081,financial_services,ChannelId_3,256
CustomerId_4008,48,25,60000.0,2400.0,5471.52,-5000.0,10000.0,15000.0,2.2797999990500837,2400.0,airtime,ChannelId_3,256
CustomerId_4009,70,1,2000.0,2000.0,,2000.0,2000.0,0.0,,2000.0,airtime,ChannelId_3,256
CustomerId_401,9,28,25378.4,906.37,813.89,-59.0,2880.0,2939.0,0.8979666130852008,906.3714285714286,financial_services,ChannelId_3,256
CustomerId_4011,3,57,351840.0,6172.63,20570.71,-1000.0,150000.0,151000.0,3.332568126822348,6172.631578947368,financial_services,ChannelId_3,256
CustomerId_4012,87,1,1000.0,1000.0,,1000.0,1000.0,0.0,,1000.0,airtime,ChannelId_3,256
CustomerId_4013,69,4,14000.0,3500.0,7681.15,-5000.0,10000.0,15000.0,2.194614285087253,3500.0,financial_services,ChannelId_2,256
CustomerId_4014,14,148,284286.0,1920.85,5091.28,-1000.0,29000.0,30000.0,2.6505349180568314,1920.8513513513512,financial_services,ChannelId_3,256
CustomerId_4015,47,5,19000.0,3800.0,6685.81,-5000.0,10000.0,15000.0,1.7594236837475203,3800.0,financial_services,ChannelId_3,256
CustomerId_4016,5,5,19000.0,3800.0,6685.81,-5000.0,10000.0,15000.0,1.7594236837475203,3800.0,financial_services,ChannelId_3,256
CustomerId_4017,53,12,36560.0,3046.67,5982.69,-2000.0,20000.0,22000.0,1.9636816583470864,3046.6666666666665,financial_services,ChannelId_3,256
CustomerId_4019,16,22,28912.0,1314.18,1556.27,-1000.0,5800.0,6800.0,1.1842137293337185,1314.1818181818182,financial_services,ChannelId_3,256
CustomerId_402,54,13,726000.0,55846.15,72637.91,500.0,180000.0,179500.0,1.3006789187562495,55846.153846153844,financial_services,ChannelId_3,256
CustomerId_4020,10,3,26608.0,8869.33,16570.43,-1000.0,28000.0,29000.0,1.8682843008583192,8869.333333333334,financial_services,ChannelId_2,256
CustomerId_4022,24,3,-510.0,-170.0,762.69,-1000.0,500.0,1500.0,-4.48641179109654,-170.0,financial_services,ChannelId_2,256
CustomerId_4023,69,1,1000.0,1000.0,,1000.0,1000.0,0.0,,1000.0,airtime,ChannelId_3,256
CustomerId_4025,70,4,-5500.0,-1375.0,250.0,-1500.0,-1000.0,500.0,-0.18181818195041324,-1375.0,airtime,ChannelId_5,256
CustomerId_4026,20,1,200000.0,200000.0,,200000.0,200000.0,0.0,,200000.0,financial_services,ChannelId_3,256
CustomerId_4027,63,5,1950.0,390.0,900.28,-1000.0,1000.0,2000.0,2.3084102504912556,390.0,financial_services,ChannelId_3,256
CustomerId_4029,5,25,63400.0,2536.0,3892.05,-5000.0,10250.0,15250.0,1.534720030940568,2536.0,financial_services,ChannelId_3,256
CustomerId_403,1,65,102250.0,1573.08,3779.67,-1000.0,19000.0,20000.0,2.40271950415572,1573.076923076923,financial_services,ChannelId_3,256
CustomerId_4030,73,2,6000.0,3000.0,2828.43,1000.0,5000.0,4000.0,0.94280999968573,3000.0,airtime,ChannelId_3,256
CustomerId_4031,16,10,23500.0,2350.0,4927.53,-5000.0,11000.0,16000.0,2.0968212757034803,2350.0,airtime,ChannelId_3,256
CustomerId_4033,12,778,1768355.5,2272.95,10382.69,-5000.0,200000.0,205000.0,4.5679359402679625,2272.9505141388177,airtime,ChannelId_3,256
CustomerId_4034,79,9,4940.0,548.89,921.27,-1000.0,2000.0,3000.0,1.6784237248293397,548.8888888888889,financial_services,ChannelId_3,256
CustomerId_4035,6,9,40000.0,4444.44,6463.57,-5000.0,10000.0,15000.0,1.4543047039774855,4444.444444444444,financial_services,ChannelId_3,256
CustomerId_4036,5,18,90000.0,5000.0,6650.96,-5000.0,15000.0,20000.0,1.3301919997339615,5000.0,airtime,ChannelId_3,256
CustomerId_4038,5,25,46302.0,1852.08,3092.68,-10000.0,6000.0,16000.0,1.6698414746286112,1852.08,airtime,ChannelId_3,256
CustomerId_4039,5,37,219000.0,5918.92,5903.76,-5000.0,10000.0,15000.0,0.9974387217604835,5918.918918918919,airtime,ChannelId_3,256
CustomerId_404,5,5,20000.0,4000.0,6745.37,-5000.0,10000.0,15000.0,1.6863424995784144,4000.0,financial_services,ChannelId_3,256
CustomerId_4040,54,7,29000.0,4142.86,7425.82,-5000.0,10000.0,15000.0,1.7924380737479813,4142.857142857143,airtime,ChannelId_3,256
CustomerId_4041,90,8,5940.0,742.5,1286.79,-1000.0,3000.0,4000.0,1.7330505027164302,742.5,financial_services,ChannelId_2,256
CustomerId_4042,61,3,74000.0,24666.67,47961.79,-5000.0,80000.0,85000.0,1.944396629056764,24666.666666666668,financial_services,ChannelId_2,256
CustomerId_4043,1,95,132036.0,1389.85,4090.57,-5000.0,18500.0,23500.0,2.9431737216655223,1389.8526315789475,financial_services,ChannelId_3,256
CustomerId_4044,5,17,80000.0,4705.88,6302.43,-5000.0,10000.0,15000.0,1.3392670443489278,4705.882352941177,financial_services,ChannelId_3,256
CustomerId_4045,61,1,1000.0,1000.0,,1000.0,1000.0,0.0,,1000.0,airtime,ChannelId_3,256
CustomerId_4046,19,5,1980.0,396.0,896.71,-1000.0,1000.0,2000.0,2.264419186200962,396.0,financial_services,ChannelId_3,256
CustomerId_4048,5,9,40000.0,4444.44,6463.57,-5000.0,10000.0,15000.0,1.4543047039774855,4444.444444444444,financial_services,ChannelId_3,256
CustomerId_4049,64,15,14925.0,995.0,1587.26,-1000.0,4000.0,5000.0,1.5952361793012702,995.0,financial_services,ChannelId_3,256
CustomerId_405,25,1,1000.0,1000.0,,1000.0,1000.0,0.0,,1000.0,airtime,ChannelId_3,256
CustomerId_4050,55,1,5000.0,5000.0,,5000.0,5000.0,0.0,,5000.0,financial_services,ChannelId_3,256
CustomerId_4051,1,21,35910.0,1710.0,2655.77,-1000.0,10000.0,11000.0,1.5530818704367941,1710.0,airtime,ChannelId_3,256
CustomerId_4053,54,6,19000.0,3166.67,7626.71,-5000.0,10000.0,15000.0,2.408432200889757,3166.6666666666665,airtime,ChannelId_2,256
CustomerId_4055,2,47,210750.0,4484.04,11600.45,-5000.0,50000.0,55000.0,2.5870531925257017,4484.04255319149,airtime,ChannelId_3,256
CustomerId_4056,12,9,40000.0,4444.44,6463.57,-5000.0,10000.0,15000.0,1.4543047039774855,4444.444444444444,financial_services,ChannelId_3,256
CustomerId_4058,23,4,980.0,245.0,959.22,-1000.0,1000.0,2000.0,3.9151836574890466,245.0,financial_services,ChannelId_2,256
CustomerId_4059,23,10,12595.0,1259.5,814.97,-105.0,2100.0,2205.0,0.6470583559769286,1259.5,airtime,ChannelId_1,256
CustomerId_4061,12,14,70000.0,5000.0,6275.72,-5000.0,10000.0,15000.0,1.255143999748971,5000.0,financial_services,ChannelId_3,256
CustomerId_4064,61,3,2000.0,666.67,3785.94,-2000.0,5000.0,7000.0,5.678881597073692,666.6666666666666,financial_services,ChannelId_2,256
CustomerId_4065,34,10,50000.0,5000.0,6429.1,-5000.0,11000.0,16000.0,1.285819999742836,5000.0,airtime,ChannelId_3,256
CustomerId_4066,37,2,2000.0,1000.0,0.0,1000.0,1000.0,0.0,0.0,1000.0,airtime,ChannelId_3,256
CustomerId_4067,12,10,50000.0,5000.0,6342.1,-5000.0,10000.0,15000.0,1.268419999746316,5000.0,airtime,ChannelId_3,256
CustomerId_4068,87,1,1000.0,1000.0,,1000.0,1000.0,0.0,,1000.0,airtime,ChannelId_3,256
CustomerId_4069,43,22,26274.0,1194.27,5597.75,-12000.0,11936.0,23936.0,4.68717291342228,1194.2727272727273,financial_services,ChannelId_3,256
CustomerId_407,12,1,10000.0,10000.0,,10000.0,10000.0,0.0,,10000.0,airtime,ChannelId_3,256
CustomerId_4070,45,6,6890.0,1148.33,1954.18,-1000.0,4000.0,5000.0,1.701758203911978,1148.3333333333333,financial_services,ChannelId_2,256
CustomerId_4071,9,3,-50.0,-16.67,1000.42,-1000.0,1000.0,2000.0,-60.01320096059993,-16.666666666666668,financial_services,ChannelId_2,256
CustomerId_4072,31,1,500.0,500.0,,500.0,500.0,0.0,,500.0,financial_services,ChannelId_3,256
CustomerId_4073,2,20,15480.0,774.0,1299.27,-1000.0,5000.0,6000.0,1.6786434086839233,774.0,financial_services,ChannelId_3,256
CustomerId_4074,84,1,500.0,500.0,,500.0,500.0,0.0,,500.0,financial_services,ChannelId_3,256
CustomerId_4075,44,3,576000.0,192000.0,267005.62,26000.0,500000.0,474000.0,1.3906542708260903,192000.0,airtime,ChannelId_3,256
CustomerId_4077,5,6,20000.0,3333.33,6088.24,-5000.0,10000.0,15000.0,1.826473825925884,3333.3333333333335,airtime,ChannelId_3,256
CustomerId_4079,76,1,1000.0,1000.0,,1000.0,1000.0,0.0,,1000.0,airtime,ChannelId_3,256
CustomerId_408,30,3,-14000.0,-4666.67,5507.57,-11000.0,-1000.0,10000.0,-1.1801927286866636,-4666.666666666667,airtime,ChannelId_5,256
CustomerId_4085,37,17,86163.0,5068.41,7231.32,-1005.0,21000.0,22005.0,1.426743297912611,5068.411764705882,financial_services,ChannelId_3,256
CustomerId_4086,33,16,80000.0,5000.0,6985.7,-5000.0,16000.0,21000.0,1.3971399997205718,5000.0,financial_services,ChannelId_3,256
CustomerId_4087,62,3,74000.0,24666.67,47961.79,-5000.0,80000.0,85000.0,1.944396629056764,24666.666666666668,financial_services,ChannelId_2,256
CustomerId_4089,4,99,108499.0,1095.95,2400.86,-7000.0,10000.0,17000.0,2.1906656305573557,1095.949494949495,financial_services,ChannelId_3,256
CustomerId_4090,12,17,80000.0,4705.88,6302.43,-5000.0,10000.0,15000.0,1.3392670443489278,4705.882352941177,financial_services,ChannelId_3,256
CustomerId_4092,12,5,20000.0,4000.0,6745.37,-5000.0,10000.0,15000.0,1.6863424995784144,4000.0,financial_services,ChannelId_3,256
CustomerId_4095,37,14,62060.0,4432.86,8773.75,-1250.0,25000.0,26250.0,1.9792526716433063,4432.857142857143,airtime,ChannelId_3,256
CustomerId_4097,41,67,96529.0,1440.73,2494.01,-496.0,10000.0,10496.0,1.7310738294260035,1440.7313432835822,financial_services,ChannelId_3,256
CustomerId_4098,77,2,475.0,237.5,371.23,-25.0,500.0,525.0,1.5630736776291636,237.5,airtime,ChannelId_2,256
CustomerId_4101,16,1,5000.0,5000.0,,5000.0,5000.0,0.0,,5000.0,financial_services,ChannelId_3,256
CustomerId_4102,83,5,12280.0,2456.0,7986.5,-5000.0,16000.0,21000.0,3.2518322462329676,2456.0,financial_services,ChannelId_2,256
CustomerId_4103,90,2,2000.0,1000.0,0.0,1000.0,1000.0,0.0,0.0,1000.0,airtime,ChannelId_1,256
CustomerId_4104,15,1,10000.0,10000.0,,10000.0,10000.0,0.0,,10000.0,financial_services,ChannelId_3,256
CustomerId_4106,33,5,20000.0,4000.0,6745.37,-5000.0,10000.0,15000.0,1.6863424995784144,4000.0,financial_services,ChannelId_3,256
CustomerId_4107,40,2,2400.0,1200.0,282.84,1000.0,1400.0,400.0,0.2356999998035833,1200.0,airtime,ChannelId_3,256
CustomerId_4108,86,2,4000.0,2000.0,0.0,2000.0,2000.0,0.0,0.0,2000.0,airtime,ChannelId_3,256
CustomerId_4109,2,41,59015.5,1439.4,2411.98,-1000.0,12000.0,13000.0,1.6756843117440012,1439.4024390243903,financial_services,ChannelId_3,256
CustomerId_411,52,6,81500.0,13583.33,1772.47,10000.0,14500.0,4500.0,0.13048862096919617,13583.333333333334,financial_services,ChannelId_3,256
CustomerId_4112,65,5,2021000.0,404200.0,543900.91,1000.0,1000000.0,999000.0,1.3456232310703968,404200.0,financial_services,ChannelId_3,256
CustomerId_4113,16,39,122958.0,3152.77,6959.3,-13000.0,28606.0,41606.0,2.207360510850027,3152.769230769231,financial_services,ChannelId_3,256
CustomerId_4115,40,52,56660.0,1089.62,1875.72,-600.0,12000.0,12600.0,1.7214441716181383,1089.6153846153845,airtime,ChannelId_3,256
CustomerId_4117,35,1,5000.0,5000.0,,5000.0,5000.0,0.0,,5000.0,financial_services,ChannelId_3,256
CustomerId_4118,47,5,19000.0,3800.0,6685.81,-5000.0,10000.0,15000.0,1.7594236837475203,3800.0,financial_services,ChannelId_3,256
CustomerId_4119,45,10,7400.0,740.0,1625.4,-1000.0,5000.0,6000.0,2.1964864835182616,740.0,financial_services,ChannelId_2,256
CustomerId_412,32,9,14470.0,1607.78,1704.82,-150.0,5000.0,5150.0,1.0603565157793002,1607.7777777777778,financial_services,ChannelId_3,256
CustomerId_4120,1,22,70000.0,3181.82,6099.78,-5000.0,11000.0,16000.0,1.9170726182131381,3181.818181818182,airtime,ChannelId_3,256
CustomerId_4123,82,7,11555.0,1650.71,1990.83,-170.0,5000.0,5170.0,1.2060446709561068,1650.7142857142858,financial_services,ChannelId_3,256
CustomerId_4124,32,36,137110.0,3808.61,11323.67,-13000.0,50000.0,63000.0,2.973176564948058,3808.6111111111113,financial_services,ChannelId_3,256
CustomerId_4125,25,60,401455.0,6690.92,28949.71,-5000.0,200000.0,205000.0,4.3267159068817564,6690.916666666667,financial_services,ChannelId_3,256
CustomerId_4127,68,6,20800.0,3466.67,5982.2,-5000.0,10000.0,15000.0,1.7256329556243792,3466.6666666666665,airtime,ChannelId_3,256
CustomerId_4128,49,1,800000.0,800000.0,,800000.0,800000.0,0.0,,800000.0,financial_services,ChannelId_3,256
CustomerId_4130,16,5,1900.0,380.0,1094.07,-1000.0,2000.0,3000.0,2.8791315713707064,380.0,financial_services,ChannelId_3,256
CustomerId_4131,9,18,127408.5,7078.25,11618.76,-5000.0,28000.0,33000.0,1.6414735278294106,7078.25,financial_services,ChannelId_3,256
CustomerId_4132,1,80,180142.0,2251.78,4405.47,-1000.0,18000.0,19000.0,1.956438905240992,2251.775,financial_services,ChannelId_3,256
CustomerId_4133,88,2,20000.0,10000.0,0.0,10000.0,10000.0,0.0,0.0,10000.0,financial_services,ChannelId_3,256
CustomerId_4134,89,1,700000.0,700000.0,,700000.0,700000.0,0.0,,700000.0,financial_services,ChannelId_3,256
CustomerId_4135,54,59,69466.0,1177.39,1646.46,-1000.0,6000.0,7000.0,1.3983981506566232,1177.3898305084747,financial_services,ChannelId_3,256
CustomerId_4136,1,9,8490.0,943.33,1254.15,-1000.0,2500.0,3500.0,1.3294923289522307,943.3333333333334,financial_services,ChannelId_3,256
CustomerId_4137,33,8,20000.0,2500.0,6803.36,-5000.0,11000.0,16000.0,2.7213439989114625,2500.0,airtime,ChannelId_2,256
CustomerId_4138,55,1,2000.0,2000.0,,2000.0,2000.0,0.0,,2000.0,airtime,ChannelId_3,256
CustomerId_4139,18,3,5980.0,1993.33,2653.32,-20.0,5000.0,5020.0,1.3310992152171999,1993.3333333333333,airtime,ChannelId_3,256
CustomerId_414,62,19,26717.0,1406.16,2671.25,-1000.0,10000.0,11000.0,1.8996771335412204,1406.157894736842,financial_services,ChannelId_3,256
CustomerId_4141,14,6,25504.0,4250.67,8852.54,-5000.0,20000.0,25000.0,2.0826222684700006,4250.666666666667,financial_services,ChannelId_2,256
CustomerId_4142,23,2,600.0,300.0,282.84,100.0,500.0,400.0,0.9427999968573333,300.0,airtime,ChannelId_3,256
CustomerId_4143,72,2,1500.0,750.0,353.55,500.0,1000.0,500.0,0.4713999993714667,750.0,airtime,ChannelId_3,256
CustomerId_4144,7,2,75000.0,37500.0,17677.67,25000.0,50000.0,25000.0,0.4714045333207625,37500.0,financial_services,ChannelId_3,256
CustomerId_4145,1,22,80000.0,3636.36,8109.64,-5000.0,20000.0,25000.0,2.2301532295399373,3636.3636363636365,airtime,ChannelId_3,256
CustomerId_4146,2,67,662090.0,9881.94,26637.93,-1610.0,150000.0,151610.0,2.695617459456785,9881.940298507463,financial_services,ChannelId_3,256
CustomerId_4148,40,2,11000.0,5500.0,707.11,5000.0,6000.0,1000.0,0.12856545452207901,5500.0,airtime,ChannelId_3,256
CustomerId_4149,62,11,35970.0,3270.0,3533.82,-2000.0,10000.0,12000.0,1.0806788987520861,3270.0,financial_services,ChannelId_3,256
CustomerId_415,7,42,473750.0,11279.76,17366.35,-5000.0,50000.0,55000.0,1.5396027928307334,11279.761904761905,financial_services,ChannelId_1,256
CustomerId_4150,6,6,26000.0,4333.33,6088.24,-5000.0,10000.0,15000.0,1.4049795419677291,4333.333333333333,airtime,ChannelId_3,256
CustomerId_4151,30,22,30000.0,1363.64,4152.4,-5000.0,10000.0,15000.0,3.045085210873041,1363.6363636363637,airtime,ChannelId_3,256
CustomerId_4152,6,234,153066.3,654.13,2944.73,-5000.0,11400.0,16400.0,4.501750409701817,654.1294871794871,airtime,ChannelId_3,256
CustomerId_4153,8,11,49000.0,4454.55,7559.25,-11000.0,16000.0,27000.0,1.6969727578101101,4454.545454545455,financial_services,ChannelId_3,256
CustomerId_4154,19,4,-10.0,-2.5,707.12,-1000.0,500.0,1500.0,-282.8481131392453,-2.5,airtime,ChannelId_2,256
CustomerId_4155,47,13,11415.0,878.08,840.06,-90.0,2300.0,2390.0,0.9567009828754771,878.0769230769231,financial_services,ChannelId_3,256
CustomerId_4156,3,43,171630.0,3991.4,10607.34,-5000.0,50000.0,55000.0,2.6575487291031847,3991.3953488372094,financial_services,ChannelId_3,256
CustomerId_4157,20,19,71578.0,3767.26,4848.1,-5000.0,15000.0,20000.0,1.2869034785794176,3767.2631578947367,airtime,ChannelId_3,256
CustomerId_4158,46,4,-10.0,-2.5,707.12,-1000.0,500.0,1500.0,-282.8481131392453,-2.5,financial_services,ChannelId_2,256
CustomerId_4159,12,10,40000.0,4000.0,6164.41,-5000.0,10000.0,15000.0,1.5411024996147245,4000.0,airtime,ChannelId_3,256
CustomerId_416,5,1,1000.0,1000.0,,1000.0,1000.0,0.0,,1000.0,airtime,ChannelId_3,256
CustomerId_4160,27,8,110200.0,13775.0,34916.86,-1000.0,100000.0,101000.0,2.5347992738631726,13775.0,financial_services,ChannelId_3,256
CustomerId_4161,8,11,3960.0,360.0,598.78,-1000.0,1000.0,2000.0,1.6632777731575616,360.0,financial_services,ChannelId_3,256
CustomerId_4163,53,6,57000.0,9500.0,9628.08,-2000.0,20000.0,22000.0,1.0134821051564755,9500.0,financial_services,ChannelId_3,256
CustomerId_4164,25,8,57508.0,7188.5,9507.65,-1000.0,28000.0,29000.0,1.3226194614561284,7188.5,financial_services,ChannelId_3,256
CustomerId_4165,35,11,21350.0,1940.91,2931.54,-100.0,10000.0,10100.0,1.51039460793628,1940.909090909091,airtime,ChannelId_3,256
CustomerId_4167,57,16,515700.0,32231.25,23666.98,-5000.0,50000.0,55000.0,0.7342867558430316,32231.25,airtime,ChannelId_3,256
CustomerId_4168,26,15,54450.0,3630.0,3957.08,-1000.0,10000.0,11000.0,1.090104682895288,3630.0,financial_services,ChannelId_3,256
CustomerId_4169,10,5,7990.0,1598.0,2045.24,-10.0,5000.0,5010.0,1.27987484275352,1598.0,financial_services,ChannelId_3,256
CustomerId_4170,63,3,2000.0,666.67,288.68,500.0,1000.0,500.0,0.43301783426130197,666.6666666666666,other,ChannelId_3,256
CustomerId_4171,89,3,15000.0,5000.0,8660.25,-5000.0,10000.0,15000.0,1.7320499996535899,5000.0,movies,ChannelId_3,256
CustomerId_4173,3,35,53079.0,1516.54,5007.31,-496.0,30000.0,30496.0,3.301798829373575,1516.5428571428572,financial_services,ChannelId_3,256
CustomerId_4174,26,35,54130.0,1546.57,3201.82,-1000.0,15000.0,16000.0,2.0702716320177736,1546.5714285714287,financial_services,ChannelId_3,256
CustomerId_4175,1,1,500.0,500.0,,500.0,500.0,0.0,,500.0,airtime,ChannelId_3,256
CustomerId_4176,47,5,20200.0,4040.0,6789.92,-5000.0,10100.0,15100.0,1.6806732669107245,4040.0,financial_services,ChannelId_3,256
CustomerId_4177,31,1,500.0,500.0,,500.0,500.0,0.0,,500.0,airtime,ChannelId_3,256
CustomerId_4179,11,9,23750.0,2638.89,4291.69,-1000.0,10000.0,11000.0,1.6263239461946788,2638.8888888888887,airtime,ChannelId_3,256
CustomerId_4180,73,1,1000.0,1000.0,,1000.0,1000.0,0.0,,1000.0,financial_services,ChannelId_3,256
CustomerId_4181,5,48,57440.0,1196.67,2800.75,-5000.0,6850.0,11850.0,2.3404530887041095,1196.6666666666667,financial_services,ChannelId_3,256
CustomerId_4182,10,16,19758.0,1234.88,1529.94,-496.0,5000.0,5496.0,1.2389381954206575,1234.875,airtime,ChannelId_3,256
CustomerId_4183,34,60,215594.25,3593.24,11968.48,-5000.0,70000.0,75000.0,3.33083233980173,3593.2375,financial_services,ChannelId_3,256
CustomerId_4184,57,45,42570.0,946.0,1353.86,-250.0,5000.0,5250.0,1.431141647535791,946.0,airtime,ChannelId_3,256
CustomerId_4185,30,7,3930.0,561.43,982.89,-1000.0,2000.0,3000.0,1.7506901986878327,561.4285714285714,financial_services,ChannelId_3,256
CustomerId_4186,12,5,10000.0,2000.0,5744.56,-5000.0,10000.0,15000.0,2.87227999856386,2000.0,airtime,ChannelId_3,256
CustomerId_4187,14,47,61775.0,1314.36,4387.03,-1000.0,30000.0,31000.0,3.3377689496501954,1314.3617021276596,financial_services,ChannelId_3,256
CustomerId_4188,3,67,578670.0,8636.87,12727.72,-5000.0,30000.0,35000.0,1.4736495974266544,8636.865671641792,financial_services,ChannelId_3,256
CustomerId_4189,6,24,126039.0,5251.62,8499.48,-1005.0,30000.0,31005.0,1.618449163949705,5251.625,airtime,ChannelId_3,256
CustomerId_4190,56,4,23750.0,5937.5,7848.5,-750.0,15000.0,15750.0,1.3218526313563195,5937.5,airtime,ChannelId_2,256
CustomerId_4191,12,18,55695.0,3094.17,3741.8,-5000.0,10000.0,15000.0,1.2093065341563953,3094.1666666666665,financial_services,ChannelId_3,256
CustomerId_4192,1,9,-8050.0,-894.44,2756.86,-5000.0,2000.0,7000.0,-3.082219045528173,-894.4444444444445,airtime,ChannelId_3,256
CustomerId_4193,1,98,1865757.0,19038.34,32756.34,-5000.0,125000.0,130000.0,1.7205460139003428,19038.336734693876,financial_services,ChannelId_3,256
CustomerId_4194,64,1,500.0,500.0,,500.0,500.0,0.0,,500.0,data_bundles,ChannelId_3,256
CustomerId_4196,84,4,15900.0,3975.0,7456.71,-1000.0,15000.0,16000.0,1.875901886320528,3975.0,financial_services,ChannelId_2,256
CustomerId_4197,15,7,39500.0,5642.86,10110.7,-5000.0,20000.0,25000.0,1.7917687127109714,5642.857142857143,airtime,ChannelId_3,256
CustomerId_4198,1,46,89306.0,1941.43,4025.25,-1000.0,20000.0,21000.0,2.0733428441543897,1941.4347826086957,financial_services,ChannelId_3,256
CustomerId_4199,53,55,65940.0,1198.91,1542.66,-275.0,5500.0,5775.0,1.2867187684757664,1198.909090909091,airtime,ChannelId_3,256
CustomerId_420,2,22,18923.0,860.14,1210.1,-1000.0,3000.0,4000.0,1.4068639972482804,860.1363636363636,financial_services,ChannelId_3,256
CustomerId_4200,54,2,1000.0,500.0,0.0,500.0,500.0,0.0,0.0,500.0,financial_services,ChannelId_3,256
CustomerId_4201,9,16,23925.0,1495.31,2574.8,-75.0,10000.0,10075.0,1.721917193276366,1495.3125,airtime,ChannelId_3,256
CustomerId_4202,6,21,164644.7,7840.22,13033.88,-1000.0,50000.0,51000.0,1.6624380436183628,7840.22380952381,financial_services,ChannelId_3,256
CustomerId_4203,2,16,60000.0,3750.0,7827.3,-5000.0,16000.0,21000.0,2.087279999443392,3750.0,airtime,ChannelId_3,256
CustomerId_4204,4,95,341976.5,3599.75,8357.69,-5000.0,50000.0,55000.0,2.321741786979168,3599.7526315789473,financial_services,ChannelId_3,256
CustomerId_4205,19,13,65500.0,5038.46,1941.45,500.0,10000.0,9500.0,0.3853260717788121,5038.461538461538,financial_services,ChannelId_3,256
CustomerId_4206,1,18,60000.0,3333.33,6444.33,-5000.0,11000.0,16000.0,1.9333009327209425,3333.3333333333335,airtime,ChannelId_3,256
CustomerId_4207,56,1,10000.0,10000.0,,10000.0,10000.0,0.0,,10000.0,financial_services,ChannelId_3,256
CustomerId_4209,48,3,-510.0,-170.0,762.69,-1000.0,500.0,1500.0,-4.48641179109654,-170.0,financial_services,ChannelId_2,256
CustomerId_4211,39,16,48800.0,3050.0,3646.55,-1000.0,10000.0,11000.0,1.1955901635424295,3050.0,airtime,ChannelId_3,256
CustomerId_4212,44,4,2960.0,740.0,1506.78,-1000.0,2000.0,3000.0,2.036189186437582,740.0,financial_services,ChannelId_2,256
CustomerId_4213,5,66,303601.8,4600.03,5703.3,-5000.0,11000.0,16000.0,1.239839739906079,4600.027272727272,airtime,ChannelId_3,256
CustomerId_4214,46,6,34000.0,5666.67,7527.73,-5000.0,15000.0,20000.0,1.3284221595172432,5666.666666666667,airtime,ChannelId_3,256
CustomerId_4215,56,13,21440.0,1649.23,3914.64,-5000.0,10000.0,15000.0,2.3736167772999415,1649.2307692307693,airtime,ChannelId_3,256
CustomerId_4216,1,55,66730.0,1213.27,1376.2,-200.0,5000.0,5200.0,1.1342899757397034,1213.2727272727273,airtime,ChannelId_3,256
CustomerId_4218,3,19,14920.0,785.26,1005.78,-155.0,3100.0,3255.0,1.2808241839889665,785.2631578947369,airtime,ChannelId_3,256
CustomerId_4219,7,6,20000.0,3333.33,6088.24,-5000.0,10000.0,15000.0,1.826473825925884,3333.3333333333335,airtime,ChannelId_3,256
CustomerId_422,38,2,180000.0,90000.0,14142.14,80000.0,100000.0,20000.0,0.15713488888714294,90000.0,airtime,ChannelId_3,256
CustomerId_4220,76,1,500.0,500.0,,500.0,500.0,0.0,,500.0,financial_services,ChannelId_3,256
