CustomerId,transaction_count,total_amount,avg_amount,std_amount,min_amount,max_amount,total_value,fraud_count
CustomerId_3610,31,74840.0,2414.19,6410.14,-150.0,36000.0,76020,0
CustomerId_3611,29,40963.0,1412.52,4209.5,-14000.0,11000.0,72937,0
CustomerId_3613,236,364103.15,1542.81,1997.38,-1000.0,8000.0,383922,0
CustomerId_3614,4,-10.0,-2.5,707.12,-1000.0,500.0,2010,0
CustomerId_3615,3,9780.0,3260.0,6714.37,-1000.0,11000.0,12220,0
CustomerId_3616,1,1000.0,1000.0,,1000.0,1000.0,1000,0
CustomerId_3617,12,89458.0,7454.83,9691.01,-392.0,28000.0,92712,0
CustomerId_362,8,28000.0,3500.0,3927.92,-2000.0,10000.0,46000,0
CustomerId_3621,10,40000.0,4000.0,6164.41,-5000.0,10000.0,62000,0
CustomerId_3622,3,9000.0,3000.0,1732.05,2000.0,5000.0,9000,0
CustomerId_3623,3,-510.0,-170.0,762.69,-1000.0,500.0,1510,0
CustomerId_3624,5,20000.0,4000.0,6745.37,-5000.0,10000.0,32000,0
CustomerId_3625,8,40000.0,5000.0,7704.36,-5000.0,17000.0,54000,0
CustomerId_3626,14,50000.0,3571.43,8741.72,-5000.0,20000.0,112000,0
CustomerId_3627,1,1500.0,1500.0,,1500.0,1500.0,1500,0
CustomerId_3628,17,19000.0,1117.65,1005.58,-1000.0,3000.0,21200,0
CustomerId_3629,2,22000.0,11000.0,12727.92,2000.0,20000.0,22000,0
CustomerId_3630,2,22000.0,11000.0,0.0,11000.0,11000.0,22000,0
CustomerId_3631,5,20000.0,4000.0,6745.37,-5000.0,10000.0,32000,0
CustomerId_3632,21,6865.0,326.9,1004.85,-2000.0,2000.0,17215,0
CustomerId_3633,1,500.0,500.0,,500.0,500.0,500,0
CustomerId_3634,2085,2628793.0,1260.81,5388.21,-5000.0,97650.0,2726207,0
CustomerId_3635,55,349801.96,6360.04,8861.14,-5000.0,20000.0,511604,0
CustomerId_3636,51,339700.0,6660.78,9004.89,-5000.0,20000.0,492100,0
CustomerId_3637,14,9750.0,696.43,633.81,-50.0,2000.0,10250,0
CustomerId_3638,338,780466.16,2309.07,3696.51,-5000.0,21000.0,905015,0
CustomerId_3639,1,2000.0,2000.0,,2000.0,2000.0,2000,0
CustomerId_3641,9,40000.0,4444.44,6463.57,-5000.0,10000.0,62000,0
CustomerId_3642,10,100000.0,10000.0,11566.62,-5000.0,30000.0,120400,0
CustomerId_3643,5,20000.0,4000.0,6745.37,-5000.0,10000.0,32000,0
CustomerId_3645,11,180075.0,16370.45,37031.69,-6242.5,124850.0,196926,0
CustomerId_3646,3,74000.0,24666.67,47961.79,-5000.0,80000.0,86000,0
CustomerId_3647,2,490.0,245.0,360.62,-10.0,500.0,510,0
CustomerId_3648,17,157720.0,9277.65,17182.5,-5000.0,50000.0,200680,0
CustomerId_3649,1,10000.0,10000.0,,10000.0,10000.0,10000,0
CustomerId_3650,44,51740.0,1175.91,2147.03,-1000.0,7000.0,58260,0
CustomerId_3651,18,28654.0,1591.89,1951.76,-496.0,5000.0,32036,0
CustomerId_3653,1,100000.0,100000.0,,100000.0,100000.0,100000,0
CustomerId_3654,14,60000.0,4285.71,6169.76,-5000.0,10000.0,92000,0
CustomerId_3655,27,78250.0,2898.15,3822.59,-5000.0,10000.0,91550,0
CustomerId_3656,62,121965.0,1967.18,5099.36,-5000.0,20000.0,200907,0
CustomerId_3658,47,142727.0,3036.74,9445.83,-13000.0,50000.0,295810,0
CustomerId_3659,6,19000.0,3166.67,7626.71,-5000.0,10000.0,41000,0
CustomerId_366,8,6000.0,750.0,1306.85,-1000.0,3000.0,8400,0
CustomerId_3660,1,500.0,500.0,,500.0,500.0,500,0
CustomerId_3663,11,169800.0,15436.36,10479.15,-5000.0,25000.0,192410,0
CustomerId_3664,1,1000000.0,1000000.0,,1000000.0,1000000.0,1000000,0
CustomerId_3665,2,10000.0,5000.0,0.0,5000.0,5000.0,14000,0
CustomerId_3666,6,20000.0,3333.33,7814.52,-5000.0,11000.0,42000,0
CustomerId_3667,6,6450.0,1075.0,2159.53,-1000.0,5000.0,8550,0
CustomerId_3668,6,30000.0,5000.0,6511.53,-5000.0,10000.0,42000,0
CustomerId_3670,13,79916.0,6147.38,10220.08,-1000.0,33000.0,89074,0
CustomerId_3671,1,10000.0,10000.0,,10000.0,10000.0,10000,0
CustomerId_3672,106,100631.0,949.35,1936.42,-1000.0,13000.0,114359,0
CustomerId_3673,1,10000.0,10000.0,,10000.0,10000.0,10000,0
CustomerId_3678,48,98041.0,2042.52,5493.83,-1000.0,28000.0,105820,0
CustomerId_368,2,25000.0,12500.0,10606.6,5000.0,20000.0,25000,0
CustomerId_3680,19,80000.0,4210.53,5779.19,-5000.0,10180.0,112400,0
CustomerId_3681,1,5000.0,5000.0,,5000.0,5000.0,5000,0
CustomerId_3682,2,475.0,237.5,371.23,-25.0,500.0,525,0
CustomerId_3683,24,11875.0,494.79,604.69,-100.0,2000.0,13125,0
CustomerId_3684,5,1980.0,396.0,896.71,-1000.0,1000.0,4020,0
CustomerId_3685,5,20000.0,4000.0,6745.37,-5000.0,10000.0,32000,0
CustomerId_3686,3,1370.0,456.67,433.17,-30.0,800.0,1430,0
CustomerId_3687,1,1500.0,1500.0,,1500.0,1500.0,1500,0
CustomerId_3688,25,120000.0,4800.0,6278.27,-5000.0,11000.0,182000,0
CustomerId_3689,9,40000.0,4444.44,6559.56,-5000.0,11000.0,62000,0
CustomerId_369,16,80000.0,5000.0,8132.24,-5000.0,21000.0,132000,0
CustomerId_3690,40,416215.0,10405.38,20076.59,-5000.0,100000.0,477335,0
CustomerId_3691,1,10000.0,10000.0,,10000.0,10000.0,10000,0
CustomerId_3693,2,980.0,490.0,721.25,-20.0,1000.0,1020,0
CustomerId_3694,88,42840.0,486.82,498.4,-75.0,1500.0,46360,0
CustomerId_3696,7,10000.0,1428.57,534.52,1000.0,2000.0,10000,0
CustomerId_3697,8,22010.0,2751.25,3609.57,-100.0,10000.0,22390,0
CustomerId_3698,5,20000.0,4000.0,6745.37,-5000.0,10000.0,32000,0
CustomerId_3700,1,5000.0,5000.0,,5000.0,5000.0,5000,0
CustomerId_3701,40,1062500.0,26562.5,49028.8,-5000.0,240000.0,1114500,0
CustomerId_3703,46,211975.0,4608.15,5578.15,-5000.0,20000.0,252825,0
CustomerId_3706,115,237590.0,2066.0,7717.82,-1000.0,50000.0,244010,0
CustomerId_3707,35,120000.0,3428.57,5476.13,-5000.0,10000.0,182000,0
CustomerId_3708,1,20000.0,20000.0,,20000.0,20000.0,20000,0
CustomerId_3711,81,93432.0,1153.48,2157.52,-5000.0,12700.0,105690,0
CustomerId_3712,39,288260.8,7391.3,9863.6,-5000.0,50000.0,362412,0
CustomerId_3714,7,26000.0,3714.29,6873.0,-5000.0,14000.0,39560,0
CustomerId_3715,34,33770.0,993.24,1092.39,-1000.0,3000.0,38030,0
CustomerId_3716,24,67291.0,2803.79,5767.38,-10000.0,12000.0,98501,0
CustomerId_3717,4,14840.0,3710.0,4965.52,-1000.0,8000.0,17160,0
CustomerId_3719,1,500.0,500.0,,500.0,500.0,500,0
CustomerId_3720,50,36494.0,729.88,733.45,-100.0,2000.0,39106,0
CustomerId_3721,24,28575.0,1190.62,1726.35,-1000.0,7000.0,31425,0
CustomerId_3722,5,10950.0,2190.0,4444.72,-1000.0,10000.0,13050,0
CustomerId_3723,5,107000.0,21400.0,26159.13,1000.0,50000.0,107000,0
CustomerId_3724,1,80000.0,80000.0,,80000.0,80000.0,80000,0
CustomerId_3725,1,1000.0,1000.0,,1000.0,1000.0,1000,0
CustomerId_3727,5,25000.0,5000.0,0.0,5000.0,5000.0,35000,0
CustomerId_3729,78,73085.0,936.99,1038.86,-1000.0,5000.0,79244,0
CustomerId_373,1,1000.0,1000.0,,1000.0,1000.0,1000,0
CustomerId_3730,256,449877.0,1757.33,3149.48,-5000.0,15000.0,477658,0
CustomerId_3732,3,4000.0,1333.33,7767.45,-5000.0,10000.0,16000,0
CustomerId_3733,1,5000.0,5000.0,,5000.0,5000.0,5000,0
CustomerId_3734,2,1600.0,800.0,282.84,600.0,1000.0,1600,0
CustomerId_3735,14,13930.0,995.0,1512.91,-1000.0,5000.0,16270,0
CustomerId_3736,13,50000.0,3846.15,8060.67,-5000.0,15000.0,102000,0
CustomerId_3737,67,273190.0,4077.46,8756.29,-10000.0,41500.0,379497,0
CustomerId_3738,3,3000.0,1000.0,1732.05,-1000.0,2000.0,5000,0
CustomerId_3739,1,500.0,500.0,,500.0,500.0,500,0
CustomerId_374,5,20000.0,4000.0,6745.37,-5000.0,10000.0,32000,0
CustomerId_3741,1,500.0,500.0,,500.0,500.0,500,0
CustomerId_3742,1,12000.0,12000.0,,12000.0,12000.0,12000,0
CustomerId_3743,2,2000.0,1000.0,0.0,1000.0,1000.0,2000,0
CustomerId_3745,31,44499.0,1435.45,2863.4,-5000.0,10000.0,60451,0
CustomerId_3746,19,34045.0,1791.84,3610.19,-5000.0,11000.0,44555,0
CustomerId_3749,2,190000.0,95000.0,0.0,95000.0,95000.0,190000,0
CustomerId_3752,2,-14500.0,-7250.0,8131.73,-13000.0,-1500.0,14500,0
CustomerId_3756,2,7500.0,3750.0,4596.19,500.0,7000.0,7500,0
CustomerId_3758,47,92738.0,1973.15,5605.46,-1000.0,33000.0,100252,0
CustomerId_3759,4,-25.0,-6.25,707.22,-1000.0,500.0,2025,0
CustomerId_3760,180,360403.8,2002.24,3935.28,-1000.0,20000.0,368287,0
CustomerId_3762,1,30000.0,30000.0,,30000.0,30000.0,30000,0
CustomerId_3763,28,27225.0,972.32,1750.28,-1000.0,8000.0,30375,0
CustomerId_3764,1,500.0,500.0,,500.0,500.0,500,0
CustomerId_3765,23,106579.5,4633.89,5565.45,-1000.0,20000.0,116471,0
CustomerId_3766,129,190002.0,1472.88,2828.8,-1000.0,11000.0,197198,0
CustomerId_3767,108,144925.8,1341.91,2500.35,-1000.0,11000.0,154615,0
CustomerId_3768,18,3295000.0,183055.56,185002.53,-2000.0,500000.0,3395300,6
CustomerId_3771,21,80000.0,3809.52,5784.63,-5000.0,10000.0,122000,0
CustomerId_3774,18,74000.0,4111.11,6047.74,-5000.0,14000.0,106000,0
CustomerId_3777,5,20000.0,4000.0,6745.37,-5000.0,10000.0,32000,0
CustomerId_3778,22,46151.0,2097.77,3467.31,-1000.0,11000.0,49179,0
CustomerId_3779,9,11000.0,1222.22,1578.02,-1000.0,4000.0,13120,0
CustomerId_378,7,40000.0,5714.29,9516.9,-5000.0,20000.0,62000,0
CustomerId_3780,1,2000.0,2000.0,,2000.0,2000.0,2000,0
CustomerId_3781,46,249940.0,5433.48,9272.61,-5000.0,50000.0,323260,0
CustomerId_3782,9,40000.0,4444.44,6463.57,-5000.0,10000.0,62000,0
CustomerId_3785,5,20000.0,4000.0,6745.37,-5000.0,10000.0,32000,0
CustomerId_3786,5,13000.0,2600.0,2190.89,1000.0,5000.0,13000,0
CustomerId_3787,24,130753.0,5448.04,12065.37,-1000.0,40000.0,135287,0
CustomerId_3788,88,128379.5,1458.86,2268.31,-1000.0,12000.0,136741,0
CustomerId_379,19,35075.0,1846.05,3170.29,-5000.0,10000.0,49325,0
CustomerId_3790,5,900.0,180.0,843.06,-1000.0,1000.0,3100,0
CustomerId_3793,3,105000.0,35000.0,25980.76,5000.0,50000.0,105000,0
CustomerId_3794,60,162276.0,2704.6,9296.66,-5000.0,50000.0,176924,0
CustomerId_3795,100,834542.0,8345.42,27427.29,-5000.0,180000.0,916755,0
CustomerId_3796,1,500.0,500.0,,500.0,500.0,500,0
CustomerId_3797,17,19750.0,1161.76,1501.46,-1000.0,5000.0,22250,0
CustomerId_3799,13,121500.0,9346.15,18368.83,-1000.0,50000.0,123900,0
CustomerId_3802,66,261000.0,3954.55,5610.33,-5000.0,10200.0,371800,0
CustomerId_3803,47,125244.0,2664.77,4331.26,-1000.0,14000.0,132066,0
CustomerId_3805,5,1980.0,396.0,896.71,-1000.0,1000.0,4020,0
CustomerId_3806,8,19800.0,2475.0,2772.57,-1000.0,5000.0,22800,0
CustomerId_3807,7,48000.0,6857.14,4140.39,-1000.0,10000.0,50000,0
CustomerId_3808,43,122361.0,2845.6,5542.77,-5000.0,20000.0,142539,0
CustomerId_3809,49,88117.6,1798.32,2766.4,-5000.0,10000.0,103343,0
CustomerId_381,10,201387.0,20138.7,14377.8,-371.0,35000.0,203613,0
CustomerId_3810,9,6850.0,761.11,1214.44,-1000.0,3000.0,9150,0
CustomerId_3811,13,6140.0,472.31,4370.17,-10000.0,6300.0,40640,0
CustomerId_3812,5,20000.0,4000.0,6745.37,-5000.0,10000.0,32000,0
CustomerId_3814,1,-1000.0,-1000.0,,-1000.0,-1000.0,1000,0
CustomerId_3815,53,50400.61,950.95,1356.49,-1000.0,7000.0,55782,0
CustomerId_3816,2,2000.0,1000.0,0.0,1000.0,1000.0,2000,0
CustomerId_3817,14,16530.0,1180.71,1445.5,-100.0,5000.0,17270,0
CustomerId_3818,64,63060.0,985.31,1930.39,-100.0,15000.0,66340,0
CustomerId_3819,33,159000.0,4818.18,6212.16,-5000.0,10000.0,241000,0
CustomerId_382,1,1000.0,1000.0,,1000.0,1000.0,1000,0
CustomerId_3820,68,91493.0,1345.49,3690.73,-12000.0,12824.0,149666,0
CustomerId_3824,13,42400.0,3261.54,3767.69,-500.0,10000.0,45600,0
CustomerId_3825,45,64908.0,1442.4,2749.16,-622.0,16000.0,68722,0
CustomerId_3826,2,190000.0,95000.0,0.0,95000.0,95000.0,190000,0
CustomerId_3827,51,30780.0,603.53,936.66,-1000.0,4500.0,38470,0
CustomerId_3828,1,10000.0,10000.0,,10000.0,10000.0,10000,0
CustomerId_3829,6,16900.0,2816.67,3206.5,-1000.0,6000.0,19100,0
CustomerId_383,1,2000.0,2000.0,,2000.0,2000.0,2000,0
CustomerId_3830,5,1940.0,388.0,1145.57,-1000.0,2000.0,4060,0
CustomerId_3831,73,216935.0,2971.71,5517.81,-1000.0,26000.0,226065,0
CustomerId_3834,37,38740.0,1047.03,1245.61,-50.0,5000.0,39860,0
CustomerId_3835,18,13555.0,753.06,934.06,-125.0,2600.0,14245,0
CustomerId_3836,4,950.0,237.5,962.09,-1000.0,1000.0,3050,0
CustomerId_3838,8,21230.0,2653.75,3688.86,-250.0,10000.0,22170,0
CustomerId_3839,5,19000.0,3800.0,6685.81,-5000.0,10000.0,31000,0
CustomerId_384,1,10000.0,10000.0,,10000.0,10000.0,10000,0
CustomerId_3840,5,-50.0,-10.0,612.53,-1000.0,500.0,2050,0
CustomerId_3841,5,1980.0,396.0,896.71,-1000.0,1000.0,4020,0
CustomerId_3842,27,648860.8,24031.88,42910.2,-5000.0,150000.0,676120,0
CustomerId_3843,5,20000.0,4000.0,6745.37,-5000.0,10000.0,32000,0
CustomerId_3844,5,20000.0,4000.0,6745.37,-5000.0,10000.0,32000,0
CustomerId_3845,49,60871.0,1242.27,2660.39,-1000.0,15000.0,67379,0
CustomerId_3846,1,5000.0,5000.0,,5000.0,5000.0,5000,0
CustomerId_3847,6,29000.0,4833.33,6493.59,-5000.0,10000.0,41000,0
CustomerId_3848,2,101000.0,50500.0,70003.57,1000.0,100000.0,101000,0
CustomerId_3850,6,20000.0,3333.33,7814.52,-5000.0,11000.0,42000,0
CustomerId_3855,5,20000.0,4000.0,6745.37,-5000.0,10000.0,32000,0
CustomerId_3856,19,70741.0,3723.21,6109.12,-644.0,16000.0,77179,0
CustomerId_3858,1,2000.0,2000.0,,2000.0,2000.0,2000,0
CustomerId_3859,13,11310.0,870.0,1336.0,-50.0,5000.0,11690,0
CustomerId_3860,2,2000.0,1000.0,0.0,1000.0,1000.0,2000,0
CustomerId_3862,7,915.0,130.71,630.29,-1000.0,1000.0,3085,0
CustomerId_3863,1,1000.0,1000.0,,1000.0,1000.0,1000,0
CustomerId_3864,11,50000.0,4545.45,9026.22,-5000.0,21000.0,92000,0
CustomerId_3866,8,40000.0,5000.0,8880.15,-5000.0,20000.0,62000,0
CustomerId_3867,273,870735.0,3189.51,10814.4,-5000.0,100000.0,940979,0
CustomerId_3868,22,9855.0,447.95,1093.03,-1000.0,5000.0,12145,0
CustomerId_3869,1,10000.0,10000.0,,10000.0,10000.0,10000,0
CustomerId_3870,32,210400.0,6575.0,8372.42,-5000.0,20000.0,300800,0
CustomerId_3871,3,25000.0,8333.33,2886.75,5000.0,10000.0,25000,0
CustomerId_3872,11,100000.0,9090.91,10212.29,-5000.0,20000.0,122000,0
CustomerId_3873,11,391656.0,35605.09,43054.57,-5000.0,100000.0,412244,0
CustomerId_3874,43,58499.6,1360.46,2274.76,-1000.0,10000.0,63117,0
CustomerId_3875,14,97923.0,6994.5,7909.96,-1005.0,23000.0,107117,0
CustomerId_3876,381,474891.0,1246.43,3409.45,-1000.0,27500.0,492309,0
CustomerId_3877,2,15000.0,7500.0,3535.53,5000.0,10000.0,15000,0
CustomerId_3878,36,128126.0,3559.06,5608.04,-5000.0,20000.0,154074,0
CustomerId_3879,2,30000.0,15000.0,7071.07,10000.0,20000.0,30000,0
CustomerId_388,25,294371.0,11774.84,27110.01,-5000.0,100000.0,331929,0
CustomerId_3880,25,13890.0,555.6,3345.81,-10000.0,10000.0,43110,0
CustomerId_3882,268,406860.0,1518.13,4454.26,-5000.0,50000.0,446922,0
CustomerId_3883,7,174400.0,24914.29,41398.97,-5000.0,90000.0,186800,0
CustomerId_3885,3,-50.0,-16.67,1000.42,-1000.0,1000.0,2050,0
CustomerId_3888,1,500.0,500.0,,500.0,500.0,500,0
CustomerId_389,20,99000.0,4950.0,6223.68,-5000.0,10000.0,135000,0
CustomerId_3890,58,85477.0,1473.74,2199.97,-100.0,10000.0,91003,0
CustomerId_3891,6,19000.0,3166.67,6104.64,-5000.0,10000.0,31000,0
CustomerId_3892,5,20000.0,4000.0,6745.37,-5000.0,10000.0,32000,0
CustomerId_3893,3,-510.0,-170.0,762.69,-1000.0,500.0,1510,0
CustomerId_3894,21,129220.0,6153.33,13230.55,-1000.0,50000.0,132780,0
CustomerId_3897,29,104000.0,3586.21,7203.76,-5000.0,10000.0,216000,0
CustomerId_3898,1,1000.0,1000.0,,1000.0,1000.0,1000,0
CustomerId_390,18,41524.0,2306.89,2515.39,-1000.0,5000.0,49646,0
CustomerId_3900,40,54960.0,1374.0,1719.05,-1000.0,5000.0,61040,0
CustomerId_3904,1,2000.0,2000.0,,2000.0,2000.0,2000,0
CustomerId_3905,5,31000.0,6200.0,7224.96,-2000.0,14000.0,45000,0
CustomerId_3906,9,42000.0,4666.67,5598.4,-5000.0,11000.0,54440,0
CustomerId_3907,1,1000.0,1000.0,,1000.0,1000.0,1000,0
CustomerId_3909,11,54856.0,4986.91,5423.13,-1000.0,12000.0,62824,0
CustomerId_391,21,143431.0,6830.05,14709.0,-1000.0,50000.0,148769,0
CustomerId_3910,64,284060.0,4438.44,6042.75,-5000.0,11000.0,424740,0
CustomerId_3911,2,5500.0,2750.0,3181.98,500.0,5000.0,5500,0
CustomerId_3912,425,2578665.74,6067.45,97013.23,-5000.0,2000000.0,2709163,0
CustomerId_3913,27,85625.0,3171.3,3642.05,-5000.0,12000.0,101175,0
CustomerId_3914,72,132295.0,1837.43,6109.58,-5000.0,50000.0,148705,0
CustomerId_3916,1,50000.0,50000.0,,50000.0,50000.0,50000,0
CustomerId_3917,145,941890.0,6495.79,22315.28,-5000.0,185000.0,967310,0
CustomerId_3919,31,94539.0,3049.65,5571.89,-5000.0,12000.0,128211,0
CustomerId_392,7,40000.0,5714.29,9516.9,-5000.0,20000.0,62000,0
CustomerId_3923,4,1455.0,363.75,490.5,-25.0,1000.0,1545,0
CustomerId_3925,9,22454.0,2494.89,3263.98,-496.0,10000.0,24236,0
CustomerId_3930,1,1000.0,1000.0,,1000.0,1000.0,1000,0
CustomerId_3931,8,11375.0,1421.88,2107.36,-1000.0,5000.0,13625,0
CustomerId_3933,3,1500.0,500.0,0.0,500.0,500.0,1500,0
CustomerId_3934,1,1000.0,1000.0,,1000.0,1000.0,1000,0
CustomerId_3935,32,489251.6,15289.11,34603.02,-5000.0,98000.0,522974,0
CustomerId_3940,1,5000.0,5000.0,,5000.0,5000.0,5000,0
CustomerId_3941,3,210000.0,70000.0,112583.3,5000.0,200000.0,210000,0
CustomerId_3942,8,40000.0,5000.0,8982.36,-5000.0,20000.0,61400,0
CustomerId_3943,1,1000.0,1000.0,,1000.0,1000.0,1000,0
CustomerId_3944,483,847437.0,1754.53,5950.26,-5000.0,50000.0,887563,0
CustomerId_3946,1,2000.0,2000.0,,2000.0,2000.0,2000,0
CustomerId_3947,6,19000.0,3166.67,7626.71,-5000.0,10000.0,41000,0
CustomerId_3948,3,-525.0,-175.0,761.17,-1000.0,500.0,1525,0
CustomerId_3949,2,1000.0,500.0,0.0,500.0,500.0,1000,0
CustomerId_395,3,960.0,320.0,1532.06,-1000.0,2000.0,3040,0
CustomerId_3951,81,1048837.0,12948.6,25210.53,-5000.0,100000.0,1098963,0
CustomerId_3952,46,169570.0,3686.3,5275.59,-5000.0,20000.0,208630,0
CustomerId_3953,1,2000.0,2000.0,,2000.0,2000.0,2000,0
CustomerId_3954,5,20000.0,4000.0,6558.96,-5000.0,10000.0,30400,0
CustomerId_3955,1,1000.0,1000.0,,1000.0,1000.0,1000,0
CustomerId_3956,1,2000000.0,2000000.0,,2000000.0,2000000.0,2000000,1
CustomerId_3957,56,348704.0,6226.86,12648.85,-1629.0,59000.0,372692,0
CustomerId_396,16,70000.0,4375.0,8429.12,-5000.0,20000.0,132000,0
CustomerId_3960,6,24000.0,4000.0,6000.0,-5000.0,10000.0,36000,0
CustomerId_3961,1,20000.0,20000.0,,20000.0,20000.0,20000,0
CustomerId_3964,21,50277.5,2394.17,4000.7,-5000.0,11000.0,62349,0
CustomerId_3967,20,20844.75,1042.24,5236.99,-10000.0,20000.0,49436,0
CustomerId_3968,8,13190.0,1648.75,2452.2,-1000.0,6000.0,15810,0
CustomerId_3969,5,20000.0,4000.0,6745.37,-5000.0,10000.0,32000,0
CustomerId_397,13,3900.0,300.0,526.98,-1000.0,1000.0,6100,0
CustomerId_3970,57,113650.0,1993.86,2746.84,-200.0,10000.0,116350,0
CustomerId_3971,11,54800.0,4981.82,6511.81,-5000.0,11000.0,77200,0
CustomerId_3973,5,20000.0,4000.0,6745.37,-5000.0,10000.0,32000,0
CustomerId_3975,5,7550.0,1510.0,3700.07,-1000.0,8000.0,10450,0
CustomerId_3977,6,20000.0,3333.33,6088.24,-5000.0,10000.0,32000,0
CustomerId_3982,33,159000.0,4818.18,6212.16,-5000.0,10000.0,241000,0
CustomerId_3984,32,240188.0,7505.88,8203.98,-1000.0,33000.0,251612,0
CustomerId_3985,5,20000.0,4000.0,6745.37,-5000.0,10000.0,32000,0
CustomerId_3987,5,20000.0,4000.0,6745.37,-5000.0,10000.0,32000,0
CustomerId_3988,18,31925.0,1773.61,4613.79,-1000.0,20000.0,34075,0
CustomerId_3989,115,110050.5,956.96,1400.62,-350.0,7000.0,117450,0
CustomerId_399,6,20000.0,3333.33,6088.24,-5000.0,10000.0,32000,0
CustomerId_3990,7,7653.0,1093.29,1926.97,-1000.0,5000.0,9747,0
CustomerId_3993,14,60000.0,4285.71,6244.12,-5000.0,11000.0,92000,0
CustomerId_3994,3,3000.0,1000.0,0.0,1000.0,1000.0,3000,0
CustomerId_3995,1,10000.0,10000.0,,10000.0,10000.0,10000,0
CustomerId_3998,4,1900.0,475.0,606.22,-50.0,1000.0,2100,0
CustomerId_4,1,-10000.0,-10000.0,,-10000.0,-10000.0,10000,0
CustomerId_400,2,2000.0,1000.0,0.0,1000.0,1000.0,2000,0
CustomerId_4000,39,184450.0,4729.49,10015.4,-5000.0,50000.0,206550,0
CustomerId_4001,9,14930.0,1658.89,3292.69,-1000.0,10000.0,17070,0
CustomerId_4002,8,14910.0,1863.75,2623.94,-300.0,6000.0,15690,0
CustomerId_4003,6,20000.0,3333.33,6088.24,-5000.0,10000.0,32000,0
CustomerId_4005,2,1000.0,500.0,0.0,500.0,500.0,1000,0
CustomerId_4006,1,50000.0,50000.0,,50000.0,50000.0,50000,0
CustomerId_4007,37,251233.0,6790.08,8518.77,-5000.0,20000.0,346667,0
CustomerId_4008,25,60000.0,2400.0,5471.52,-5000.0,10000.0,114400,0
CustomerId_4009,1,2000.0,2000.0,,2000.0,2000.0,2000,0
CustomerId_401,28,25378.4,906.37,813.89,-59.0,2880.0,25822,0
CustomerId_4011,57,351840.0,6172.63,20570.71,-1000.0,150000.0,359152,0
CustomerId_4012,1,1000.0,1000.0,,1000.0,1000.0,1000,0
CustomerId_4013,4,14000.0,3500.0,7681.15,-5000.0,10000.0,26000,0
CustomerId_4014,148,284286.0,1920.85,5091.28,-1000.0,29000.0,292114,0
CustomerId_4015,5,19000.0,3800.0,6685.81,-5000.0,10000.0,31000,0
CustomerId_4016,5,19000.0,3800.0,6685.81,-5000.0,10000.0,31000,0
CustomerId_4017,12,36560.0,3046.67,5982.69,-2000.0,20000.0,45440,0
CustomerId_4019,22,28912.0,1314.18,1556.27,-1000.0,5800.0,31288,0
CustomerId_402,13,726000.0,55846.15,72637.91,500.0,180000.0,729450,0
CustomerId_4020,3,26608.0,8869.33,16570.43,-1000.0,28000.0,30232,0
CustomerId_4022,3,-510.0,-170.0,762.69,-1000.0,500.0,1510,0
CustomerId_4023,1,1000.0,1000.0,,1000.0,1000.0,1000,0
CustomerId_4025,4,-5500.0,-1375.0,250.0,-1500.0,-1000.0,5500,0
CustomerId_4026,1,200000.0,200000.0,,200000.0,200000.0,200000,0
CustomerId_4027,5,1950.0,390.0,900.28,-1000.0,1000.0,4050,0
CustomerId_4029,25,63400.0,2536.0,3892.05,-5000.0,10250.0,78470,0
CustomerId_403,65,102250.0,1573.08,3779.67,-1000.0,19000.0,105950,0
CustomerId_4030,2,6000.0,3000.0,2828.43,1000.0,5000.0,6000,0
CustomerId_4031,10,23500.0,2350.0,4927.53,-5000.0,11000.0,33500,0
CustomerId_4033,778,1768355.5,2272.95,10382.69,-5000.0,200000.0,1927834,0
CustomerId_4034,9,4940.0,548.89,921.27,-1000.0,2000.0,7060,0
CustomerId_4035,9,40000.0,4444.44,6463.57,-5000.0,10000.0,62000,0
CustomerId_4036,18,90000.0,5000.0,6650.96,-5000.0,15000.0,132000,0
CustomerId_4038,25,46302.0,1852.08,3092.68,-10000.0,6000.0,68578,0
CustomerId_4039,37,219000.0,5918.92,5903.76,-5000.0,10000.0,291000,0
CustomerId_404,5,20000.0,4000.0,6745.37,-5000.0,10000.0,32000,0
CustomerId_4040,7,29000.0,4142.86,7425.82,-5000.0,10000.0,51000,0
CustomerId_4041,8,5940.0,742.5,1286.79,-1000.0,3000.0,8060,0
CustomerId_4042,3,74000.0,24666.67,47961.79,-5000.0,80000.0,86000,0
CustomerId_4043,95,132036.0,1389.85,4090.57,-5000.0,18500.0,179778,0
CustomerId_4044,17,80000.0,4705.88,6302.43,-5000.0,10000.0,122000,0
CustomerId_4045,1,1000.0,1000.0,,1000.0,1000.0,1000,0
CustomerId_4046,5,1980.0,396.0,896.71,-1000.0,1000.0,4020,0
CustomerId_4048,9,40000.0,4444.44,6463.57,-5000.0,10000.0,62000,0
CustomerId_4049,15,14925.0,995.0,1587.26,-1000.0,4000.0,17725,0
CustomerId_405,1,1000.0,1000.0,,1000.0,1000.0,1000,0
CustomerId_4050,1,5000.0,5000.0,,5000.0,5000.0,5000,0
CustomerId_4051,21,35910.0,1710.0,2655.77,-1000.0,10000.0,38490,0
CustomerId_4053,6,19000.0,3166.67,7626.71,-5000.0,10000.0,41000,0
CustomerId_4055,47,210750.0,4484.04,11600.45,-5000.0,50000.0,260650,0
